build_y,year,month,day,dong,price,apt_nm,size,jibun,ji_code,floor
2013,2018,8,10, 세곡동,"    89,900",강남엘에이치1단지,59.89,579,11680,13
2012,2018,8,11, 세곡동,"   110,000",세곡푸르지오,84.94,533,11680,3
2011,2018,8,13, 세곡동,"    95,000",강남데시앙파크,84.95,525,11680,8
2013,2018,8,13, 세곡동,"   108,000",강남엘에이치1단지,84.84,579,11680,2
2012,2018,8,14, 세곡동,"    94,000",세곡푸르지오,59.89,533,11680,3
2013,2018,8,15, 세곡동,"    94,500",강남엘에이치1단지,74.74,579,11680,2
2013,2018,8,16, 세곡동,"    93,800",강남엘에이치1단지,59.89,579,11680,15
2012,2018,8,19, 세곡동,"   110,000",세곡푸르지오,84.83,533,11680,9
2013,2018,8,21, 세곡동,"   115,000",강남엘에이치1단지,84.84,579,11680,6
2012,2018,8,23, 세곡동,"   115,000",세곡푸르지오,84.84,533,11680,3
2011,2018,8,24, 세곡동,"   100,000",강남데시앙파크,84.97,525,11680,3
2012,2018,8,25, 세곡동,"   119,000",세곡푸르지오,84.83,533,11680,10
2011,2018,8,25, 세곡동,"    98,000",신동아파밀리에,84.98,511,11680,12
2013,2018,8,25, 세곡동,"    96,000",강남엘에이치1단지,59.99,579,11680,9
2011,2018,8,26, 세곡동,"    98,000",강남데시앙파크,84.97,525,11680,10
2013,2018,8,27, 세곡동,"    96,000",강남엘에이치1단지,59.89,579,11680,8
2014,2018,8,3, 자곡동,"   135,000",래미안강남힐즈,91.96,611,11680,9
2014,2018,8,4, 자곡동,"    98,000",강남한양수자인(4단지),59.97,BL-4,11680,3
2014,2018,8,10, 자곡동,"   124,700",래미안포레,84.99,BL-3,11680,6
2014,2018,8,11, 자곡동,"   140,000",강남한양수자인(4단지),101.18,BL-4,11680,7
2014,2018,8,15, 자곡동,"   135,000",강남한양수자인(4단지),114.32,BL-4,11680,5
2014,2018,8,16, 자곡동,"   129,500",강남한양수자인(4단지),101.51,BL-4,11680,4
2014,2018,8,18, 자곡동,"   140,000",래미안강남힐즈,91.96,611,11680,11
2014,2018,8,20, 자곡동,"   163,000",래미안강남힐즈,101.94,611,11680,14
2014,2018,8,23, 자곡동,"   139,000",강남한양수자인(4단지),114.46,BL-4,11680,2
2014,2018,8,25, 자곡동,"   140,000",래미안강남힐즈,91.96,611,11680,7
2014,2018,8,25, 자곡동,"   140,000",래미안강남힐즈,91.96,611,11680,5
2014,2018,8,27, 자곡동,"   127,000",엘에이치강남아이파크,84.92,602,11680,14
2014,2018,8,30, 자곡동,"   163,000",래미안강남힐즈,101.54,611,11680,2
2014,2018,8,31, 자곡동,"   137,000",래미안강남힐즈,91.96,611,11680,2
2015,2018,8,4, 율현동,"   102,000",강남한신휴플러스6단지,84.83,BL-6,11680,3
2015,2018,8,7, 율현동,"   120,000",강남한신휴플러스8단지,114.91,BL-8,11680,1
2015,2018,8,14, 율현동,"    84,500",강남한신휴플러스6단지,59.98,BL-6,11680,4
2015,2018,8,21, 율현동,"    89,900",강남한신휴플러스6단지,59.98,BL-6,11680,3
1984,2018,8,1, 일원동,"   125,000",개포한신,82.3,615-1,11680,2
1984,2018,8,4, 일원동,"   142,500",개포한신,107.6,615-1,11680,8
1994,2018,8,6, 일원동,"   152,000",샘터마을,101.97,718,11680,6
1993,2018,8,6, 일원동,"   135,000",가람,75.16,735,11680,2
1993,2018,8,7, 일원동,"   135,000",상록수,74.54,734,11680,4
1994,2018,8,8, 일원동,"   106,700",푸른마을 아파트 101동~111동,59.76,719,11680,13
1993,2018,8,9, 일원동,"   173,000",목련타운,134.71,716,11680,2
1984,2018,8,9, 일원동,"   150,000",개포한신,107.6,615-1,11680,6
1994,2018,8,10, 일원동,"   127,000",푸른마을 아파트 101동~111동,84.93,719,11680,5
1992,2018,8,10, 일원동,"    67,000",수서,39.98,711,11680,5
1993,2018,8,11, 일원동,"   183,000",목련타운,134.71,716,11680,5
1993,2018,8,12, 일원동,"   160,000",목련타운,99.79,716,11680,13
1994,2018,8,13, 일원동,"   135,000",푸른마을 아파트 101동~111동,84.93,719,11680,11
1993,2018,8,13, 일원동,"   133,000",가람,75.16,735,11680,1
1994,2018,8,13, 일원동,"   133,000",푸른마을 아파트 101동~111동,84.93,719,11680,7
1992,2018,8,14, 일원동,"    90,000",수서,59.96,711,11680,6
1993,2018,8,14, 일원동,"   140,000",상록수,74.54,734,11680,4
1986,2018,8,14, 일원동,"   112,000",삼성,84.67,626,11680,3
1987,2018,8,14, 일원동,"   160,000",우성7,83.69,615,11680,9
1993,2018,8,15, 일원동,"   155,000",목련타운,99.79,716,11680,11
1994,2018,8,15, 일원동,"   109,800",푸른마을 아파트 101동~111동,59.76,719,11680,4
1984,2018,8,16, 일원동,"   150,000",개포한신,107.6,615-1,11680,13
